x y
3 1.0
4 1.0
5 1.0
6 1.0
7 0.9999999999999998
8 0.9825194489886286
9 0.9796829067540056
10 0.9717297154614619
11 0.9393434382149027
12 0.9383547059295473
13 0.9058131720354146
14 0.9109735366910389
15 0.9135563425035558
16 0.9022423545666228
17 0.8676024312967718
18 0.8582707754287144
19 0.8558795777862717
20 0.8633059859044354
40 0.8040154371846374
60 0.7885692834540862
80 0.8038803109865454
100 0.7972511452949773
120 0.8092179435948279
140 0.799560468407263
160 0.7933102607900332
180 0.7998066956804665
200 0.7977667556308078
220 0.7890310437600108
240 0.7875268951067877
260 0.7847189219702437
280 0.7796223219579622
300 0.778258008664936
320 0.7757938921816883
340 0.7759917335617458
360 0.7674907580757271
380 0.7626794729383377
400 0.7582469739083564
420 0.757163638408144
440 0.7557128013143402
460 0.7471160709807121
480 0.7438727920329391
500 0.7443908835359218
520 0.740073699739742
540 0.7405526758338355
560 0.7388960319779054
580 0.7310323756208847
600 0.7272877918515764
620 0.7332408054298366
640 0.7362808100321567
660 0.738928489662799
680 0.7383138850498364
700 0.7371812827367223
720 0.7370905456579179
740 0.7409563712692219
760 0.7437372786122953
780 0.7480837249469545
800 0.7480805678361222
820 0.749061697490516
840 0.7538877399622453
860 0.7516433087735519
880 0.7513147198287021
900 0.7520731197780308
920 0.7445627491577653
940 0.7475151426946529
960 0.7506694575405997
980 0.7501245633130595
1000 0.7509499353414932
1020 0.7500585187906822
1040 0.7493129909779217
1060 0.7491373539883986
1080 0.752556946750184
1100 0.7549248831534601
1120 0.7543621883799038
1140 0.7562537200904942
1160 0.7556630339320151
1180 0.7535548884320377
1200 0.7518857793677675
1220 0.7489494066960957
1240 0.7479896083504384
1260 0.7468941569776525
1280 0.7455694139694079
1300 0.7438280018842345
1320 0.7424817635734116
1340 0.7435495776920443
1360 0.7437484248721609
1380 0.7434883930810414
1400 0.7432149310605073
1420 0.7455192079142146
1440 0.7439430964410157
1460 0.7437402110554033
1480 0.7429747878417466
1500 0.7427407831886729
1520 0.7420219426369561
1540 0.7425942162807962
1560 0.7425137284648492
1580 0.7440947287579789
1600 0.7437101094738623
1620 0.7431280990885598
1640 0.7423423371406512
1660 0.7408379244278422
1680 0.7410304004331413
1700 0.7396347469686162
1720 0.7397308024595312
1740 0.7386380223313948
1760 0.7372103849725956
1780 0.7345589751632827
1800 0.7333668653618443
1820 0.7314593368555903
1840 0.7292135501138025
1860 0.7282042968677601
1880 0.7274674310971851
1900 0.7245619609738913
1920 0.7243124004418253
1940 0.7250197551838498
1960 0.726755808662013
1980 0.7246361725400138
2000 0.7262150454556734
2020 0.7287250146550743
2040 0.7285619370096335
2060 0.7275693848741049
2080 0.7272938517474721
2100 0.7258513410078786
2120 0.7258605052609767
2140 0.7252714382641426
2160 0.7213909277398705
2180 0.7210888178735461
2200 0.7208978550047023
2220 0.7226614594292058
2240 0.7221297299286966
2260 0.7212497102004747
2280 0.7221229089733203
2300 0.722101162637032
2320 0.7236436521156984
2340 0.7236582073603439
2360 0.721918988768433
2380 0.7208612724745369
2400 0.7194265209700016
2420 0.7198491650216063
2440 0.716744333906623
2460 0.7167304773116189
2480 0.7168436020191697
2500 0.7166539784746973
2520 0.7159477207862499
2540 0.715930198274193
2560 0.7151022479341802
2580 0.7149533226224911
2600 0.7148886913227828
2620 0.7145736768352333
2640 0.7134354161224096
2660 0.7118352475219597
2680 0.7119694674899885
2700 0.7115039285377389
2720 0.7115774209203494
2740 0.7109320075117886
2760 0.7110530590174039
2780 0.7114172029792148
2800 0.710426103248129
2820 0.7105426514303038
2840 0.7111314822692676
2860 0.7102294152590556
2880 0.7110207618721123
2900 0.7118324085101041
2920 0.7114247219386025
2940 0.7099885437057697
2960 0.7095926413532941
2980 0.709599788480432
3000 0.7101359172155111
3020 0.710396055979789
3040 0.7095467874046194
3060 0.7096255220074519
3080 0.7080764178705458
3100 0.708321669912901
3120 0.7081699048715709
3140 0.7081751917797658
3160 0.7086462603847752
3180 0.7078301742804278
3200 0.7067270052825095
3220 0.7063671416890083
3240 0.7053525546940294
3260 0.7051150097510388
3280 0.7052786825995638
3300 0.7053297848609379
3320 0.703821859250217
3340 0.7036476565279368
3360 0.7029785282540524
3380 0.7032103286647944
3400 0.7030303953136916
3420 0.7034277231652759
3440 0.703438641598152
3460 0.7034959613916782
3480 0.7043071653973199
3500 0.7046301893340028
3520 0.7041213348807095
3540 0.7039299580556713
3560 0.7044324377831312
3580 0.7044998270349496
3600 0.7046119786810674
3620 0.704550345615312
3640 0.7046121754017692
3660 0.7044762990822651
3680 0.7039803981418243
3700 0.703342811978791
3720 0.7022806181319602
3740 0.7040623520670534
3760 0.7045754769864268
3780 0.7041820646415285
3800 0.7043407978073434
3820 0.7042795925330048
3840 0.7048979781810785
3860 0.7055020706790689
3880 0.7062065521792874
3900 0.7058939547446019
3920 0.7063391994813032
3940 0.706741972685155
3960 0.7072267252376261
3980 0.7074079084962388
4000 0.7071598682021136
4020 0.7074442406748473
4040 0.7075017277805595
4060 0.7067965414007178
4080 0.7070265984832198
4100 0.7070443359234966
4120 0.7070581049372701
4140 0.7070868476245104
4160 0.7069907430393674
4180 0.7064311481180101
4200 0.7068453930801807
4220 0.7057698234734647
4240 0.7052086870687636
4260 0.70544014148848
4280 0.7060075403382997
4300 0.7059148744361367
4320 0.7061594233925599
4340 0.7068741806593264
4360 0.7071879604065756
4380 0.7068875000326614
4400 0.7071682550062377
4420 0.7073563502736077
4440 0.7078548446935193
4460 0.7080104629195014
4480 0.7081493048760418
4500 0.7081710358732876
4520 0.7084950085945237
4540 0.7097096763032724
4560 0.7099013790883334
4580 0.7087435790465241
4600 0.7101861438486154
4620 0.7098464880414412
4640 0.709338079540751
4660 0.7095274734987255
4680 0.7101439384138658
4700 0.7095761250024336
4720 0.7091219526058016
4740 0.7095954674739877
4760 0.7107022335160497
4780 0.7110675436650422
4800 0.7113109241469376
4820 0.7119160144837857
4840 0.7120525666330307
4860 0.7121216096720802
4880 0.7107445128943459
4900 0.7107750635259547
4920 0.7105006679444342
4940 0.7105473656970701
4960 0.7116508867020256
4980 0.7108819525297102
5000 0.7102959332785634
