x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49 y50 y51 y52 y53 y54 y55 y56 y57 y58 y59 y60 y61 y62 y63 y64 y65 y66 y67 y68 y69 y70 y71 y72 y73 y74 y75 y76 y77 y78 y79 y80 y81 y82 y83 y84 y85 y86 y87 y88 y89 y90 y91 y92 y93 y94 y95 y96 y97 y98 y99 y100 y101 y102 y103 y104 y105 y106 y107 y108 y109 y110 y111 y112 y113 y114 y115 y116 y117 y118 y119 y120 y121 y122 y123 y124 y125 y126 y127 
1550 0.1678265236861467 0 0 0 0 0.09817716844544233 0 0 0 0 0.11724779482558788 0 0 0 0 0.11553031535941172 0 0 0 0 0.15493164360022413 0 0 0 0 0 0.12245547144015634 0 0 0 0 0.10021870439537846 0 0 0 0 0.4679195750816017 0 0 0 0 0.10147211822421899 0 0 0 0 0.1293425914970162 0 0 0 0 0.1084331183018798 0 0 0 0 0.14747812636677757 0 0 0 0 0.10383880297709867 0 0 0 0 0 0.13319348057881183 0 0 0 0 0.13064627137735005 0 0 0 0 0.1038687477803341 0 0 0 0 0.11258786931827638 0 0 0 0 0.10706685005987779 0 0 0 0 0.12447046883601844 0 0 0 0 0.1302325624084652 0 0 0 0 0.1413511989037851 0 0 0 0 0 0.11533519544711805 0 0 0 0 0.10556333347457826 0 0 0 0 0.14177361658820445 0 0 0 0 0.11153419078423865 0 0 0 0 
1551 0.09886110645331375 0 0 0 0 0.0635591155336019 0 0 0 0 0.09803022731270304 0 0 0 0 0.06291892549757559 0 0 0 0 0.09610390482648436 0 0 0 0 0 0.08786350792775077 0 0 0 0 0.06085795629938643 0 0 0 0 0.23455075899742012 0 0 0 0 0.0652473133211221 0 0 0 0 0.08814935023157461 0 0 0 0 0.07066653908637556 0 0 0 0 0.08361796867616855 0 0 0 0 0.07366177591039902 0 0 0 0 0 0.08452892215041499 0 0 0 0 0.09186720898389265 0 0 0 0 0.05238590641697457 0 0 0 0 0.08113987609934646 0 0 0 0 0.07068205939686728 0 0 0 0 0.0723585776157268 0 0 0 0 0.06897560486880237 0 0 0 0 0.0963819272695465 0 0 0 0 0 0.06516883198093851 0 0 0 0 0.05016502591878113 0 0 0 0 0.10896086852079802 0 0 0 0 0.07031499171078684 0 0 0 0 
1552 0.1440161087120729 0 0 0 0 0.07287830402235691 0 0 0 0 0.08891163052397089 0 0 0 0 0.07907808937525435 0 0 0 0 0.09553591845630262 0 0 0 0 0 0.07538115400555753 0 0 0 0 0.0944193114831066 0 0 0 0 0.4314443210810319 0 0 0 0 0.10828382599996368 0 0 0 0 0.10056478833768721 0 0 0 0 0.06678204032152264 0 0 0 0 0.07851417395133273 0 0 0 0 0.08511525050198525 0 0 0 0 0 0.1120835644251608 0 0 0 0 0.11086970665551428 0 0 0 0 0.09032203342388732 0 0 0 0 0.0885517521423576 0 0 0 0 0.0889530090361176 0 0 0 0 0.08876892365779328 0 0 0 0 0.07767722892427217 0 0 0 0 0.09358569602329389 0 0 0 0 0 0.08087971823091797 0 0 0 0 0.08406471524802245 0 0 0 0 0.06203244482037578 0 0 0 0 0.07668701404144433 0 0 0 0 
1553 0.05658783550351113 0 0 0 0 0.04653132204139241 0 0 0 0 0.0678338387084738 0 0 0 0 0.05426573574362358 0 0 0 0 0.05192851695606134 0 0 0 0 0 0.04040976575257021 0 0 0 0 0.057307244663216864 0 0 0 0 0.25725682324586835 0 0 0 0 0.037304792008612274 0 0 0 0 0.06925117083998573 0 0 0 0 0.03475895735971769 0 0 0 0 0.045430880106715095 0 0 0 0 0.041148173740446124 0 0 0 0 0 0.06645994657651799 0 0 0 0 0.03966028473985811 0 0 0 0 0.043186261803487995 0 0 0 0 0.03961017752034814 0 0 0 0 0.06350923495010585 0 0 0 0 0.04551455084187969 0 0 0 0 0.03276588630710114 0 0 0 0 0.03795373387107209 0 0 0 0 0 0.058908824000699585 0 0 0 0 0.05000073720927997 0 0 0 0 0.05840221007915111 0 0 0 0 0.03962344854815429 0 0 0 0 
1554 0.08436900401292462 0 0 0 0 0.048517358247017084 0 0 0 0 0.11030734526425527 0 0 0 0 0.055394212958369514 0 0 0 0 0.06477936348792221 0 0 0 0 0 0.06265993676233941 0 0 0 0 0.059622925156702464 0 0 0 0 0.22612069041979097 0 0 0 0 0.036089590614936995 0 0 0 0 0.09597250811796137 0 0 0 0 0.03988734238220867 0 0 0 0 0.07797442337273713 0 0 0 0 0.035322086302323044 0 0 0 0 0 0.08083987361721855 0 0 0 0 0.04877841367804306 0 0 0 0 0.06992571820642123 0 0 0 0 0.08203691228798872 0 0 0 0 0.07246219967152981 0 0 0 0 0.05114787224309244 0 0 0 0 0.041480379697266666 0 0 0 0 0.056795315975358675 0 0 0 0 0 0.06701280364980117 0 0 0 0 0.07223026842056357 0 0 0 0 0.07632337945786605 0 0 0 0 0.05137383099089321 0 0 0 0 
1555 0.09894539802933233 0 0 0 0 0.055164334783171155 0 0 0 0 0.07750778879607213 0 0 0 0 0.05278833036539166 0 0 0 0 0.04806953110445772 0 0 0 0 0 0.044805033693361834 0 0 0 0 0.06272481757753867 0 0 0 0 0.12016027229986001 0 0 0 0 0.04211503519902003 0 0 0 0 0.08123785515642529 0 0 0 0 0.06516791839509407 0 0 0 0 0.05564878913553208 0 0 0 0 0.052195331889168264 0 0 0 0 0 0.06446872055192644 0 0 0 0 0.08020839369358891 0 0 0 0 0.051780843343070315 0 0 0 0 0.08554624893978995 0 0 0 0 0.06934061154168639 0 0 0 0 0.043764963373238076 0 0 0 0 0.05597538091015688 0 0 0 0 0.05388528195753028 0 0 0 0 0 0.06761151828795145 0 0 0 0 0.07166664773747623 0 0 0 0 0.07357893429399483 0 0 0 0 0.05469362525058767 0 0 0 0 
1556 0.10781054390769594 0 0 0 0 0.07422688350149056 0 0 0 0 0.08356776597570068 0 0 0 0 0.06372248430756149 0 0 0 0 0.058698511136747705 0 0 0 0 0 0.06946165674335862 0 0 0 0 0.07923981000679867 0 0 0 0 0.08723091080215233 0 0 0 0 0.06321610007003826 0 0 0 0 0.09088764449775832 0 0 0 0 0.06571976696693989 0 0 0 0 0.09738720746195344 0 0 0 0 0.0732153581618074 0 0 0 0 0 0.06127797470475795 0 0 0 0 0.08324794618779138 0 0 0 0 0.07348497601664027 0 0 0 0 0.08783436624111399 0 0 0 0 0.0637930743646543 0 0 0 0 0.08590540537960942 0 0 0 0 0.0746524917099979 0 0 0 0 0.07454405270295415 0 0 0 0 0 0.09095882655658782 0 0 0 0 0.0670789554176848 0 0 0 0 0.07195049831054372 0 0 0 0 0.05051698464383627 0 0 0 0 
1557 0.1899517625029561 0 0 0 0 0.1834834222025875 0 0 0 0 0.21219822967151145 0 0 0 0 0.18132437434557125 0 0 0 0 0.22069499117374294 0 0 0 0 0 0.19120152645424637 0 0 0 0 0.16913889283768263 0 0 0 0 0.7554728451025181 0 0 0 0 0.19814891791747483 0 0 0 0 0.2024935356144925 0 0 0 0 0.18432864065813154 0 0 0 0 0.19608357214476327 0 0 0 0 0.19257048790717685 0 0 0 0 0 0.23513196222370658 0 0 0 0 0.21343397389030236 0 0 0 0 0.1804571459024819 0 0 0 0 0.18369616660005164 0 0 0 0 0.19800153712942078 0 0 0 0 0.22163358578996137 0 0 0 0 0.19105332086684385 0 0 0 0 0.21927203264197453 0 0 0 0 0 0.15839512508918385 0 0 0 0 0.17022674517318753 0 0 0 0 0.20886017938283857 0 0 0 0 0.1878890915996764 0 0 0 0 
1558 0.18612467131239732 0 0 0 0 0.18529040076551637 0 0 0 0 0.21384642019689706 0 0 0 0 0.20223926022991084 0 0 0 0 0.22376451947118747 0 0 0 0 0 0.19534235341842715 0 0 0 0 0.17256230506950013 0 0 0 0 0.7542568007072769 0 0 0 0 0.2030643384522063 0 0 0 0 0.19949179623151023 0 0 0 0 0.18872087527239156 0 0 0 0 0.19757475753138493 0 0 0 0 0.19797409860074955 0 0 0 0 0 0.24851388037037647 0 0 0 0 0.21905678044260826 0 0 0 0 0.1891521147010688 0 0 0 0 0.1761983041565402 0 0 0 0 0.20369841111867992 0 0 0 0 0.22198100068152196 0 0 0 0 0.19343620237930412 0 0 0 0 0.21765582050746696 0 0 0 0 0 0.16301545145128976 0 0 0 0 0.1836639050176422 0 0 0 0 0.20534441480729604 0 0 0 0 0.18724106520639158 0 0 0 0 
1559 0.1414424271396341 0 0 0 0 0.14553701064376268 0 0 0 0 0.15011928203630004 0 0 0 0 0.15197760212066352 0 0 0 0 0.16299224223064498 0 0 0 0 0 0.1601223229315468 0 0 0 0 0.138792380002264 0 0 0 0 0.6090163092861867 0 0 0 0 0.1576094400848578 0 0 0 0 0.17059444064350046 0 0 0 0 0.14104053904607725 0 0 0 0 0.14589002801133724 0 0 0 0 0.15865590991573766 0 0 0 0 0 0.21831622464204975 0 0 0 0 0.18144465055168063 0 0 0 0 0.1509033144997105 0 0 0 0 0.13022074575904682 0 0 0 0 0.15400754581322332 0 0 0 0 0.17194477266461303 0 0 0 0 0.14808362576355236 0 0 0 0 0.16138830562469514 0 0 0 0 0 0.131076838573541 0 0 0 0 0.13532648598507868 0 0 0 0 0.14329616535737905 0 0 0 0 0.15800683748312017 0 0 0 0 
