x y0 y1 
490 0.6425641215554194 0.5244803007172797 
491 0.36506143253756534 0.30016638558000996 
492 0.4903655020244099 0.40013405205222496 
493 0.32800138658340483 0.28698947479247744 
494 0.3447569411039472 0.3025212752781027 
495 0.18972874262486453 0.17279615788005886 
496 0.2369105132620725 0.20731462015002458 
497 0.5879451330283986 0.5805568193325626 
498 0.6278655881001706 0.6203357344107981 
499 0.4891885711310309 0.4893993836067774 
500 0.5785512736761304 0.5826171204087954 
501 0.701990539763936 0.6793159316263946 
502 0.7102221981722403 0.6926822218306006 
503 0.5787011421065317 0.564541013370932 
504 0.6687125844115753 0.6623268258339394 
505 0.4906860201625286 0.41581107907052695 
506 0.5975079961220705 0.5095745690577523 
507 0.2947586257016144 0.24267297718038117 
508 0.3423244299888265 0.29245359267253324 
509 0.4039420254286212 0.35328694394932747 
510 0.4149791323138734 0.3573498699772521 
511 0.15582119477563885 0.1336648195121796 
512 0.20714866713352395 0.18964192956769374 
513 0.5836487126364204 0.5668638731988557 
514 0.6530627279170469 0.6403931615928686 
515 0.5029387184785452 0.4962549710151294 
516 0.5788288350459534 0.5743456740666872 
517 0.6122249618178023 0.6057628642171795 
518 0.6129569199784378 0.6061226132255263 
519 0.5815112004518979 0.5766523133717528 
520 0.5994755591225583 0.5950498023001233 
521 0.5959650517320663 0.5888293546719369 
522 0.6006679067890055 0.5956871757133163 
523 0.5644522114100576 0.5611923741811049 
524 0.5823610036174811 0.582156791372806 
525 0.5917232456215817 0.5771520640560842 
526 0.6002289691779649 0.587174960125017 
527 0.5477686655754536 0.5382149300442785 
528 0.5753378840996967 0.5671258170743869 
529 0.5293317485466844 0.48650662480586315 
530 0.5143238313854066 0.470392429769764 
531 0.41849393515661837 0.3845336406928581 
532 0.48055948781119817 0.4406100730650055 
533 0.36819481918679453 0.3333356642747244 
534 0.42229919509020747 0.3812459032598427 
535 0.19600693294487684 0.17873051581452137 
536 0.2591766933006913 0.27051631164455675 
537 0.3676948466461567 0.37584212573536163 
538 0.40749937291890276 0.4133053057422732 
539 0.3219503522684846 0.3280002617829274 
540 0.39570045825326133 0.38927387316920176 
541 0.29174454516668563 0.29518516704967557 
542 0.35199078452803567 0.3555676023887084 
543 0.23237957497732115 0.2309931586903388 
544 0.34164969949731416 0.3351586847875065 
545 0.289283944899855 0.28935942725407243 
546 0.30839521232607664 0.3124574937721559 
547 0.22981162112977085 0.2362832719944738 
548 0.2552229657037288 0.2688191165943208 
549 0.7207973195669592 0.6988246606611226 
550 0.7776971837901844 0.7572429712536323 
551 0.5573197540154149 0.5462255390717787 
552 0.6923216901924242 0.682858815681613 
553 0.5687377160456913 0.5461427678440793 
554 0.658796027377422 0.6472119265442655 
555 0.35903293693832394 0.3565486022505035 
556 0.49428376447045685 0.49653787208549627 
557 0.5391878701026072 0.524091283367814 
558 0.5619567910287199 0.5507617624149919 
559 0.23534556454990913 0.23853045113755242 
560 0.40665780262417867 0.4140748809684291 
561 0.40078019666594933 0.39519285846073465 
562 0.4933841878658055 0.490994574735525 
563 0.18711130495612543 0.17773547683438792 
564 0.35370404848850745 0.33054216880483467 
565 0.16803279130031962 0.17683574589473228 
566 0.3400819171120063 0.30568504748883735 
567 0.14621981068410803 0.12768784981829562 
568 0.28717409577952624 0.23919481990240174 
569 0.20654303499984725 0.20153710148803633 
570 0.28607051071364215 0.2641600374331099 
571 0.12083899234780308 0.10715937906715216 
572 0.21680603097981116 0.18419381912932492 
573 0.4647683839288598 0.4581182307467648 
574 0.5454102280177471 0.547981581838631 
575 0.1873834078977564 0.19326891685729253 
576 0.23284416771027255 0.22133762039437635 
577 0.15249869078786282 0.15746499790486518 
578 0.2209687769827027 0.1930926432924919 
579 0.11047913796903021 0.09075530961443652 
580 0.18879841845330506 0.1538902590371863 
581 0.1343349839801503 0.11339781565474782 
582 0.1555285074822035 0.1168583069168095 
583 0.09633711774842317 0.07365196043784232 
584 0.16384061526930555 0.12344755313421536 
585 0.10946555146448497 0.08818008770952986 
586 0.1704182715546368 0.1382460818261128 
587 0.15841253387072238 0.13092499320839504 
588 0.16684837777114211 0.14549630871071756 
589 0.19642574727607234 0.18489339689756365 
590 0.24726231454401526 0.1920455169457927 
591 0.11251328261724086 0.08736462091649108 
592 0.22695145763286245 0.1752582211431179 
593 0.13396804000512905 0.1344918997325588 
594 0.17802508103446404 0.1547082716554671 
595 0.10717248427253288 0.09863161066307943 
596 0.22756553848535646 0.18960189090291413 
597 0.1255356571076921 0.11561449836967223 
598 0.2887328953497294 0.26138553372014534 
599 0.1717162300813131 0.1545811021097144 
600 0.3426120447456641 0.3151708938290443 
601 0.16524859040629525 0.16225906866812015 
602 0.2708113875418457 0.2352021994560286 
603 0.10699297921328105 0.0980401027562184 
604 0.19522250596687082 0.1672108632831317 
605 0.771494470144113 0.7576454971602179 
606 0.8602676117493899 0.8527632348005817 
607 0.6153014074773009 0.6175462189592824 
608 0.6886183842728439 0.6902774682457274 
609 0.8038302429464776 0.7928603150999067 
610 0.8547162235965118 0.847533320947391 
611 0.6772793793825633 0.677495919174412 
612 0.7354246323401115 0.735275728588622 
613 0.8358209134033849 0.826936952006162 
614 0.8914388817059142 0.8793560677764853 
615 0.6049235863679117 0.6021653912915886 
616 0.7555139854205634 0.7589659675952855 
617 0.6114569862847818 0.6057186443752752 
618 0.7340791203680708 0.7421800670923772 
619 0.32258442037127166 0.33416019409811626 
620 0.4156700123650129 0.42979632445433125 
621 0.20206534608260612 0.1998332916641367 
622 0.2214223909436724 0.1891867160416823 
623 0.07088554181347681 0.08689464943464013 
624 0.23299671029418914 0.20324793084322917 
625 0.19133713188849014 0.18637008646509537 
626 0.22788100563468763 0.21478101566667482 
627 0.09172222611411777 0.10129545209408289 
628 0.21826803843647666 0.1864256477409345 
629 0.1532981193798387 0.1456977610951723 
630 0.20935074273552748 0.1727204219805242 
631 0.09632900425323603 0.07403061904825833 
632 0.24944187118226285 0.2245726257288009 
633 0.17294356165324934 0.1551567579588159 
634 0.22524122045230116 0.17438618712776724 
635 0.08570081602717529 0.07444971056096356 
636 0.25834133841337764 0.2283623902425583 
637 0.750424503736094 0.7551747684200011 
638 0.784613864217508 0.7952956480163522 
639 0.6291475156800272 0.6403790478507114 
640 0.6948883090271744 0.7084716275469728 
641 0.7719465060495093 0.7718800171520267 
642 0.788947081739642 0.792799100318727 
643 0.6859754776347379 0.6947586150961146 
644 0.692378410452149 0.7054817542925883 
645 0.7447198467715518 0.749912390166083 
646 0.7546914447459245 0.762801254424751 
647 0.5092859907393865 0.5202306025871581 
648 0.5792529247811313 0.5976080393343487 
649 0.41834540384863106 0.4273427594898154 
650 0.42690485107219683 0.44120477209996506 
651 0.15504563756323075 0.1696753490831191 
652 0.26751764239074133 0.2124621121478173 
653 0.39891217062913953 0.4028258908260056 
654 0.400955121264913 0.41057043318504033 
655 0.15224839437992949 0.16572954618481697 
656 0.2115212699677648 0.18209617125188124 
657 0.7338652397055937 0.7361082777232985 
658 0.7564121738795355 0.7614194604696463 
659 0.4961455684380439 0.5041530456688883 
660 0.5460261600134245 0.567315982435142 
661 0.48315280268063476 0.48919257616109924 
662 0.4650850014550463 0.4809779016038599 
663 0.15026139911032002 0.1635591594917713 
664 0.16350115340225604 0.13949309964713788 
665 0.29590124005800145 0.30093052678060456 
666 0.29418663113449656 0.3162996616094777 
667 0.07254473467953658 0.06488436823536528 
668 0.18662541372631045 0.1642088607196959 
669 0.14229117956716228 0.1346147510813923 
670 0.13746387159885992 0.11883041112926414 
671 0.11595242115884562 0.10716433725688924 
672 0.3410377654746431 0.33044630820790777 
673 0.20581069783060707 0.20174338247153262 
674 0.15982452684195148 0.1560175793782932 
675 0.08814527861155283 0.0901636926935261 
676 0.2821229413645469 0.2621949273800922 
677 0.14947582884311134 0.15540370788293956 
678 0.16944236583086755 0.16441087473604885 
679 0.07999664227693785 0.07384999207352617 
680 0.3276861255137738 0.30885610744684056 
681 0.3890428622162043 0.38512484883735637 
682 0.42288616731693685 0.42159204141937145 
683 0.1013170844189636 0.1014948548526503 
684 0.17873807927163968 0.16600937128313878 
685 0.23492431934420016 0.22277828554852094 
686 0.2279720135279274 0.21372754641381206 
687 0.07123356215172026 0.06680927189422528 
688 0.2273621836091812 0.21375059918596587 
689 0.8762509402906127 0.8440459401036258 
690 0.9022961217791275 0.870185785092822 
691 0.7119423984058962 0.6839273173950977 
692 0.804805112117729 0.7776988342075607 
693 0.8999622608321272 0.8680303342458658 
694 0.9394921129030809 0.9047043026816816 
695 0.7893221220924538 0.7600770654251536 
696 0.8266565989932626 0.8025106573845521 
697 0.7006893167560289 0.6774816721387651 
698 0.6975624253237973 0.6715896103700671 
699 0.37708580682415316 0.3653618123689756 
700 0.33380616939132635 0.33025493031893777 
701 0.18358103023758945 0.17771942897958048 
702 0.11733571760845275 0.10544511019573373 
703 0.12073155948464662 0.1237046056027658 
704 0.38404677785762487 0.3677294526616071 
705 0.31239979654464844 0.30376498471427554 
706 0.5727559489112763 0.5546748722905156 
707 0.3320694561546965 0.3225399770121664 
708 0.6566438222031367 0.6322821384086404 
709 0.12150891241563004 0.12541135345894397 
710 0.18277436389627097 0.17315492779175562 
711 0.15905498648500868 0.15528790132629738 
712 0.31971280147164166 0.3021978166589146 
713 0.24532256201429492 0.22989459278542723 
714 0.4230296385977615 0.4006918680357552 
715 0.2601832084429807 0.251783971459524 
716 0.44876384832976607 0.42474037722702374 
717 0.30677899387016955 0.2880985281964501 
718 0.43397279010316536 0.4154331764546646 
719 0.2817110277461402 0.27087003676880744 
720 0.4498967645723213 0.4281069474671321 
721 0.5449968303130298 0.5239479534669171 
722 0.6921473560779681 0.6719598969744056 
723 0.37577838191674173 0.3663946855999955 
724 0.6715609663556017 0.649807309880481 
725 0.37204609883001954 0.36206601780492914 
726 0.6231132274851118 0.6081349910601378 
727 0.3119693733490418 0.3027535018978669 
728 0.6524704155982993 0.6256550087279021 
729 0.07134527527295793 0.076766014266648 
730 0.10561960379111449 0.0924067839072181 
731 0.11413000354114676 0.1118411404578686 
732 0.46040215576812915 0.4477250112088647 
733 0.118618035890937 0.11888672747010716 
734 0.22793160102081508 0.22356436865385537 
735 0.18970074399975467 0.18451303544987266 
736 0.4324922092993043 0.4114135671227519 
737 0.23801698135304933 0.2364033769653842 
738 0.46617500441468085 0.45400374557584183 
739 0.2827393592344757 0.27289059216621775 
740 0.6166443128238296 0.595624297741467 
741 0.4273355197702745 0.41549531046201044 
742 0.6581476809480938 0.6340000472904387 
743 0.348486898860211 0.33501364575227566 
744 0.5598089173750673 0.5375663004599217 
745 0.6118691096549282 0.5954357002039884 
746 0.7084934689551116 0.689495420432705 
747 0.3766223165241871 0.36458034862902355 
748 0.6866958658506664 0.6669471122874353 
749 0.4977359728538127 0.48583084655701414 
750 0.7377885660814442 0.7162314124035428 
751 0.37384509255953274 0.3602854470686285 
752 0.6311588614628569 0.6074392030858614 
753 0.47381006199255044 0.45872606407989663 
754 0.6365339815777505 0.6116508816649976 
755 0.34619673849772886 0.3325611177913314 
756 0.5467352180018188 0.5244631917021997 
757 0.6100144577273231 0.5950958107891711 
758 0.7411466871224437 0.7169316633278784 
759 0.3577525687198795 0.35000516944359616 
760 0.6806337221860194 0.6578890883024814 
761 0.36771371336698866 0.362862419506313 
762 0.6360969947140145 0.6156037980904591 
763 0.31243297767796047 0.3061661185741104 
764 0.5631687880059723 0.5423824208524914 
765 0.1961682196885368 0.180296201963897 
766 0.2640712183025865 0.2486284498684499 
767 0.1754653236157303 0.16683818071339424 
768 0.31266997198280366 0.2935007938529849 
769 0.8210810767179291 0.791942418244462 
770 0.8614126914683878 0.8281280689855369 
771 0.7226219244048903 0.695437826488212 
772 0.7252207165294007 0.6987037388656949 
773 0.5460439003675106 0.5298166208722987 
774 0.5853128346464215 0.5631588309942623 
775 0.35100608013338547 0.33540072282395034 
776 0.28158893283543956 0.2763039829823022 
777 0.16549050924807804 0.1639808290714697 
778 0.11654284741434154 0.11210393717373185 
779 0.05003689728891974 0.0547691389975574 
780 0.08941562068944972 0.08185887864799689 
781 0.09281875358821787 0.08261746767806617 
782 0.17630043393252384 0.17048904883971794 
783 0.13168844650997802 0.13093389205794856 
784 0.29496034483388306 0.2791998265295349 
785 0.3735028391625486 0.35989165575218546 
786 0.48860264461626074 0.48372806198553747 
787 0.2430323404736376 0.24493067466804105 
788 0.6031092879353298 0.585673583485758 
789 0.3680405862849338 0.3590699701772062 
790 0.5252509335796024 0.5106301665386032 
791 0.3147752010160058 0.31159924494462904 
792 0.6518472830422761 0.6342156462271056 
793 0.3390611114158519 0.3310435045300269 
794 0.5555640626224823 0.5468287227227298 
795 0.36165497498793786 0.3593099584331709 
796 0.6759421564419537 0.6551744063662839 
797 0.44628993795279337 0.4384084309384625 
798 0.5575796202156255 0.5467276313799679 
799 0.3642134670525583 0.35915652863962805 
800 0.6904372599967195 0.6725428939484389 
801 0.3951036478957899 0.38546936821059785 
802 0.7226267731400574 0.7031167035714133 
803 0.3649561428862628 0.35689475830805945 
804 0.6212629491521162 0.5967612392638699 
805 0.5459403160703942 0.5341524873111222 
806 0.6676178181133179 0.64778394167922 
807 0.3512593567964108 0.34396969182066367 
808 0.6573908290854663 0.6347034103653416 
809 0.3935676793996213 0.3779529459085546 
810 0.6946093290415853 0.6731259943653646 
811 0.354407571555623 0.34337545724026863 
812 0.5700444813504825 0.5405589445894655 
813 0.37861170080683265 0.36144219774713227 
814 0.5706967604272695 0.5471541614206306 
815 0.3144009036950409 0.30708868285868435 
816 0.4891766389149821 0.46290574128279444 
817 0.38265858474344494 0.3646147449011431 
818 0.5280971909514708 0.503086934463916 
819 0.2890489339170629 0.2814706956953925 
820 0.4657497066817943 0.4450595688717651 
821 0.3617610320301867 0.34178566937905375 
822 0.49696487770265785 0.4748874792144223 
823 0.2742878587670578 0.26562985531751304 
824 0.4460590973612042 0.4210193916655436 
825 0.3085432476233582 0.28933438790665533 
826 0.4541970203894638 0.43681336356463984 
827 0.2685158710356855 0.2617805063837583 
828 0.41702164417541393 0.39129261432605156 
829 0.308561573400338 0.2898538344848122 
830 0.42314244469957024 0.40481597864655106 
831 0.25632140147395244 0.24799009940212188 
832 0.3949094018607374 0.3740741175063696 
833 0.501284469755371 0.4832563045734327 
834 0.6142928504370385 0.5963071386729234 
835 0.27253725596415945 0.265465093581564 
836 0.6093980824265067 0.5855456166615599 
837 0.35192531687372136 0.3480952420265589 
838 0.49746463841128197 0.4920647811734703 
839 0.3027313682637055 0.2963597439119862 
840 0.5773034707038933 0.5664956458506951 
841 0.29443271669132703 0.28949159807005514 
842 0.49360892119625827 0.4860826055573638 
843 0.2753790125344442 0.26697287935989905 
844 0.5735624900849505 0.5601629351848295 
845 0.3316852427960461 0.31908873019835526 
846 0.6021869829704779 0.5803161826689021 
847 0.2766725640196669 0.26449951725316534 
848 0.48648841361353784 0.46820259935286634 
849 0.33167778871000103 0.3232600066014378 
850 0.5088904997172371 0.4875209644951671 
851 0.236712608808197 0.22220519078092374 
852 0.42520685163392885 0.4067166654994232 
853 0.45319162059770457 0.4444427714391647 
854 0.5500938846825026 0.5274754062798104 
855 0.2602582977605133 0.2486947686299154 
856 0.5535260473902022 0.5376510634003763 
857 0.34319894506275767 0.3391052161511541 
858 0.5002363328454169 0.4818917328624276 
859 0.24906803353420304 0.23651416954030335 
860 0.5390480694781913 0.5183533790037675 
861 0.3288576532920783 0.3196142666409113 
862 0.49791173682939527 0.48682141768969756 
863 0.2584337234359511 0.24765573628408644 
864 0.5562186651171742 0.5453173945372677 
865 0.2799198041200945 0.27295138419728937 
866 0.5657093475182834 0.5388471498732585 
867 0.23996975509559115 0.2304120628776442 
868 0.461529999975075 0.43488892924419204 
869 0.3797080356270458 0.3650526298518597 
870 0.5027046106684436 0.48798125957958527 
871 0.24174536474865177 0.2368453980209557 
872 0.5323814877486507 0.5105734857603355 
873 0.2787340106150556 0.27408567217617225 
874 0.5431098414089907 0.5210675442297124 
875 0.22360233297876278 0.21673944098318962 
876 0.43205158933233295 0.41154297845672516 
877 0.39282722544483695 0.37829394460477306 
878 0.5207180312865093 0.5080841346103996 
879 0.22994409045340705 0.22058079465887825 
880 0.48890473960838954 0.46987086697966496 
881 0.2706410707033391 0.2619653652425816 
882 0.4820627216146101 0.4567782644701473 
883 0.23103517479938301 0.21857698067752612 
884 0.38182701122523727 0.3631584239323352 
885 0.3467105760404669 0.33792644018342644 
886 0.43718578784267137 0.42611079742637975 
887 0.2245124015491086 0.2179174595947734 
888 0.4596100976284697 0.44385167459472685 
889 0.2582333972957462 0.25992740051103075 
890 0.3491728932616306 0.3439282037451769 
891 0.2039475021184546 0.1973799250057658 
892 0.4616798112979749 0.4506415646501106 
893 0.23677625868528504 0.23248026044245473 
894 0.4112477943421991 0.3998637864174735 
895 0.20401436931077857 0.19905039185145273 
896 0.4755026228272327 0.46005501622916917 
897 0.21479536397609697 0.21625575437394728 
898 0.32943273350179664 0.32609944180540734 
899 0.18518737136059857 0.1818846593677331 
900 0.43859959673545357 0.42781938805351094 
901 0.1805195766762138 0.18115488715525901 
902 0.3661760199284156 0.3601641062943799 
903 0.21517781048168336 0.2064842968392299 
904 0.41505390613363397 0.40234253148337185 
905 0.2698336612123585 0.2677850199571969 
906 0.32713256513499706 0.3227833256956687 
907 0.19592736757274185 0.18839480193155464 
908 0.4203521899454858 0.40521811101695293 
909 0.23252647484089395 0.22411165081504647 
910 0.39310458454565916 0.38218182122387284 
911 0.20160519153887776 0.19218363727274493 
912 0.38459625278052895 0.3677068083740706 
913 0.23033959103065854 0.22702325800809456 
914 0.4212185948468747 0.4152988750423393 
915 0.17834966680785952 0.17422686275564384 
916 0.39462265265637886 0.38001480504111196 
917 0.2022975486350464 0.19809239308137797 
918 0.42769443713633337 0.4174916428352098 
919 0.19209444201988207 0.18620039614576706 
920 0.41724990191868283 0.393671839887021 
921 0.18526467904035424 0.18557718164459402 
922 0.35608440671092223 0.3463586084550877 
923 0.184619001537964 0.1805046805907806 
924 0.35057004009679066 0.3351312719144888 
925 0.27925885165942405 0.268144549768144 
926 0.34804702367288803 0.346509418264868 
927 0.18437418817422557 0.17980394648457165 
928 0.3801512031405399 0.35863463230299236 
929 0.20598951926169917 0.19385153871296765 
930 0.360830844671353 0.3524674407523493 
931 0.16745992247828909 0.16362423630734893 
932 0.2528243803221602 0.23971365143061563 
933 0.14717016981684508 0.13780996738519205 
934 0.25131457861163564 0.23794488581925471 
935 0.15238153147032024 0.14772920197663164 
936 0.21005452214765413 0.19390057262047158 
937 0.24559430153155912 0.23513213331862154 
938 0.36687565184761184 0.35496750515991754 
939 0.1601821845638404 0.1581962039584336 
940 0.319987041320066 0.30045233820998307 
941 0.17288562485510606 0.1650378079679963 
942 0.3714397178817174 0.3548229857868898 
943 0.15438088968294578 0.15461458601008535 
944 0.28008012175888874 0.25930653353625127 
945 0.25407648004458766 0.23862197390609868 
946 0.36543118258446095 0.3581967535435404 
947 0.14992494849004592 0.15553262718116584 
948 0.31227038603927487 0.29911729944369864 
949 0.14824799443633607 0.138943757075386 
950 0.34865249903001216 0.3264799485087629 
951 0.16247408337088384 0.16009351858945542 
952 0.24370137909149728 0.2318545235502908 
953 0.21259161402348858 0.20176014203409146 
954 0.2875518879673437 0.2798285832474084 
955 0.1703836716358961 0.17254345959544048 
956 0.2688699634436355 0.24672974992266072 
957 0.17214739166944293 0.16020659124704875 
958 0.3292389026442671 0.3321604824063635 
959 0.15823750877709541 0.16098492933522146 
960 0.31427045358752864 0.29751367083739494 
961 0.15713556090082773 0.14642751266202053 
962 0.3602407758571078 0.359813328486202 
963 0.14073851578838137 0.1420271708172061 
964 0.2796166375706238 0.26273723888512823 
965 0.1288757564659043 0.11800360194182882 
966 0.3557785301639062 0.3433677995475582 
967 0.15278839706184427 0.15611490819930818 
968 0.22028254603038352 0.2052898778625209 
